2	3414
4	3460
7	3504
35	3974
2	5117
2	6695
5	8395
6	9345
5	12945
2	19978
1	47110
1	48024
0	81111
0	90825
0	92011
0	136324
0	139409
0	146178
0	146842
0	147088
0	3119
0	3164
0	3075
16	3693
13	3890
17	5670
4	8947
2	9388
4	10637
11	10459
35	13066
1	36272
1	45996
0	103267
0	119248
0	120680
0	124811
0	125774
0	128505
0	137283
0	3017
5	3196
24	2807
4	3726
13	3937
5	5260
26	9560
27	10709
6	10819
5	14229
22	14706
3	16078
2	22558
1	43117
1	46595
0	60719
0	93183
0	105320
0	106803
0	144227
14	3133
1	3235
20	2846
43	3638
7	7147
3	7467
5	15766
1	47925
1	49137
1	49484
0	82146
0	84903
0	89875
0	94089
0	131021
0	132701
0	136972
0	137286
0	152570
0	153472
9	4031
22	4862
10	7769
3	13163
5	15386
3	16989
2	19189
2	20078
2	22611
2	23160
1	50456
0	54743
0	82341
0	86638
0	126261
0	132619
0	140674
0	140457
0	149702
0	150013
14	2695
1	3146
30	3507
30	3796
4	4722
3	7792
4	8100
45	8961
5	16361
13	19185
2	23814
1	44899
1	48377
1	48878
0	66535
0	67629
0	71394
0	79396
0	123470
0	152228
21	2772
5	2607
37	3330
6	3441
1	4238
9	8606
41	8637
4	8562
3	14456
3	20367
3	20911
0	75499
0	77621
0	81916
0	91339
0	94368
0	96375
0	97065
0	109744
0	110725
1	2815
1	2728
9	6835
5	14443
16	24714
2	24858
2	24948
13	31510
1	46598
1	47595
1	49633
0	79593
0	124302
0	135632
0	136283
0	137363
0	139579
0	140367
0	151162
0	152271
3	2918
5	2932
7	4845
48	6979
5	14145
3	29371
3	30147
1	30257
3	31695
3	31801
13	31637
1	46015
1	47588
0	130830
0	131099
0	133817
0	138485
0	145387
0	148031
0	148336
7	3344
1	4350
2	4627
21	7317
6	7434
25	7820
2	24590
13	32550
1	47210
1	49751
1	49982
0	66448
0	130899
0	132689
0	134831
0	135548
0	136741
0	137893
0	150484
0	150898
4	2685
4	7434
6	7335
24	7772
4	8208
2	21523
2	22755
2	22932
2	23714
8	28703
3	30797
1	37432
0	153035
0	153021
0	153253
0	153887
0	154166
0	154029
0	153839
0	154122
48	8169
11	8187
9	8730
7	10127
17	10184
18	10483
4	10979
2	22175
1	25414
1	37047
0	109948
0	151560
0	152139
0	152861
0	152882
0	152740
0	152603
0	152735
0	152986
0	153406
43	2842
7	4450
6	7399
6	7105
11	7507
4	7818
5	15234
2	23698
3	31606
13	31644
1	44473
1	48532
1	48920
0	79184
0	83224
0	85501
0	130738
0	136998
0	147631
0	151324
3	31242
3	31257
8	31226
1	47445
1	47753
1	47958
0	66971
0	71864
0	72515
0	74855
0	76826
0	80819
0	84527
12	85148
0	89017
0	111569
0	116213
0	116418
0	123027
0	147478
7	6957
36	7317
5	14712
2	23209
3	31212
1	46874
1	46943
1	47057
1	47396
1	47507
0	64198
0	67237
0	69650
0	69963
0	71271
0	110462
0	119057
0	126525
0	146386
0	146924
9	2734
9	4223
6	6764
10	7345
20	7406
5	14477
2	22715
3	30720
3	30802
1	44456
1	45824
0	81809
0	118267
0	119462
0	142223
0	145099
0	145308
0	145897
0	146511
0	146975
10	6969
46	7150
14	22822
2	22785
3	30804
3	30815
3	31092
1	39612
1	47049
1	47586
1	47787
1	47830
1	47702
0	129458
0	130677
0	132758
0	135939
0	145809
0	149719
0	149843
6	2914
7	2944
4	3316
26	3691
4	8130
4	9137
4	9465
2	20415
3	28478
1	35779
1	39805
0	59800
0	105284
0	107119
0	110606
0	113289
0	115898
0	120792
0	127328
0	146216
31	7135
25	7418
5	13080
5	13225
5	13384
3	29267
3	29115
1	44387
0	74687
0	85112
12	93646
0	129212
0	131586
0	132116
0	136294
0	143104
0	142851
0	144465
0	144942
0	144826
24	6981
2	21043
3	26069
13	27632
3	27764
3	28195
1	29873
1	30456
1	36866
1	40309
1	42631
0	115608
0	120171
0	124745
0	127116
0	143075
0	144658
0	145898
0	147650
0	147711
4	7085
14	8304
2	8168
3	8234
3	8641
1	13370
0	16297
0	16430
2	16222
0	17059
1	17087
31	17882
20	17714
0	18843
0	19446
1	19149
0	20549
0	20089
1	21508
0	20058
4	7957
8	7771
0	7986
12	8591
3	9554
0	16763
1	16569
0	16700
1	16996
1	17199
0	17204
1	18634
0	19004
2	19341
0	20408
0	20696
0	20463
0	20685
0	25262
0	35395
6	6931
9	7502
9	7244
7	16392
3	16329
48	19278
0	19208
30	19723
1	19951
0	19856
0	21683
1	22959
0	21787
1	23592
0	22806
2	23385
2	23411
0	23394
0	24198
0	36363
0	7895
0	8318
0	8296
3	8306
3	12890
0	17687
1	18020
22	18612
0	18263
0	18700
1	18432
2	18858
1	20726
0	21246
0	19985
0	21486
0	21880
0	20986
0	22169
0	21346
5	6905
5	7378
10	8022
0	8188
0	8563
0	15806
1	16103
1	16597
1	18923
0	18772
0	19121
0	19081
1	19457
0	18905
1	19808
0	20499
0	20808
